,sensor [Auto],,,,
05/22/26 13:44:18.833,"47490","1006","24.2","52.2",
05/22/26 13:44:26.136,"47590","1006","24.3","52.6",
05/22/26 13:44:33.440,"47760","1006","24.3","52.7",
05/22/26 13:44:40.773,"47490","1006","24.3","52.4",
05/22/26 13:44:48.100,"47380","1006","24.2","52.5",
05/22/26 13:44:55.410,"47430","1006","24.2","52.5",
05/22/26 13:45:02.791,"47490","1006","24.3","52.5",
05/22/26 13:45:10.099,"47430","1006","24.3","52.1",
05/22/26 13:45:17.426,"47380","1006","24.2","51.9",
05/22/26 13:45:24.754,"47540","1006","24.2","52.1",
05/22/26 13:45:32.112,"47700","1006","24.2","52.1",
05/22/26 13:45:39.404,"47700","1006","24.2","52.3",
05/22/26 13:45:46.737,"47650","1006","24.2","52.4",
05/22/26 13:45:54.074,"47430","1006","24.2","52.1",
05/22/26 13:46:01.464,"47590","1006","24.2","51.8",
05/22/26 13:46:08.829,"47430","1006","24.2","51.7",
05/22/26 13:46:16.149,"47540","1006","24.2","51.7",
05/22/26 13:46:23.468,"47500","1006","24.2","52",
05/22/26 13:46:30.836,"47280","1006","24.2","52.2",
05/22/26 13:46:38.191,"47490","1006","24.2","52",
05/22/26 13:46:45.534,"47650","1006","24.2","52.1",
05/22/26 13:46:52.881,"47600","1006","24.2","52.1",
05/22/26 13:47:00.265,"47440","1006","24.2","52.2",
05/22/26 13:47:07.659,"47390","1006","24.2","52",
05/22/26 13:47:15.086,"47600","1006","24.2","52",
05/22/26 13:47:22.521,"47660","1006","24.2","52",
05/22/26 13:47:29.913,"47600","1006","24.2","51.9",
05/22/26 13:47:37.301,"47710","1006","24.2","52",
05/22/26 13:47:44.729,"47700","1006","24.2","52.2",
05/22/26 13:47:52.103,"47600","1006","24.2","52.2",
05/22/26 13:47:59.504,"47870","1006","24.2","52.1",
05/22/26 13:48:06.919,"47820","1006","24.2","52.1",
05/22/26 13:48:14.350,"47660","1006","24.3","52.3",
05/22/26 13:48:21.772,"47920","1006","24.3","52",
05/22/26 13:48:29.190,"47920","1006","24.3","52",
05/22/26 13:48:36.603,"47820","1006","24.3","51.9",
05/22/26 13:48:44.024,"47600","1006","24.3","51.9",
05/22/26 13:48:51.455,"47710","1006","24.3","52.4",
05/22/26 13:48:58.942,"47660","1006","24.2","51.7",
05/22/26 13:49:06.423,"47600","1006","24.2","52.1",
05/22/26 13:49:13.976,"47870","1006","24.2","52",
05/22/26 13:49:21.466,"48030","1006","24.2","52",
05/22/26 13:49:29.040,"47710","1006","24.2","52.3",
05/22/26 13:49:36.457,"47820","1006","24.2","52",
05/22/26 13:49:43.912,"47930","1006","24.2","51.9",
05/22/26 13:49:51.360,"47820","1006","24.2","52",
05/22/26 13:49:58.815,"47710","1006","24.2","52.3",
05/22/26 13:50:06.486,"47930","1006","24.2","52.8",
05/22/26 13:50:14.039,"47870","1006","24.2","52.2",
05/22/26 13:50:21.587,"48240","1006","24.2","52.4",
05/22/26 13:50:29.109,"48030","1006","24.2","52.5",
05/22/26 13:50:36.573,"48130","1006","24.2","52.2",
05/22/26 13:50:44.060,"48090","1006","24.2","51.9",
05/22/26 13:50:51.579,"47710","1006","24.2","51.9",
05/22/26 13:50:59.108,"47600","1006","24.2","51.8",
05/22/26 13:51:06.631,"47930","1006","24.2","51.7",
05/22/26 13:51:14.179,"47980","1006","24.2","51.9",
05/22/26 13:51:21.726,"48190","1006","24.2","51.9",
05/22/26 13:51:29.211,"48090","1006","24.2","51.8",
05/22/26 13:51:36.729,"47930","1006","24.2","51.8",
05/22/26 13:51:44.268,"48020","1006","24.2","52",
05/22/26 13:51:51.784,"48190","1006","24.2","52.1",
05/22/26 13:51:59.348,"47930","1006","24.2","52.3",
05/22/26 13:52:06.962,"48350","1006","24.2","51.9",
05/22/26 13:52:14.547,"48400","1006","24.2","52.4",
05/22/26 13:52:22.082,"48130","1006","24.2","52.3",
05/22/26 13:52:29.667,"48460","1006","24.2","52.2",
05/22/26 13:52:37.209,"48080","1006","24.2","52.4",
05/22/26 13:52:44.797,"48350","1006","24.2","52.1",
05/22/26 13:52:52.414,"48130","1006","24.2","51.8",
05/22/26 13:52:59.958,"48350","1006","24.1","52",
05/22/26 13:53:07.497,"48460","1006","24.1","52.1",
05/22/26 13:53:15.071,"48350","1006","24.2","52.1",
05/22/26 13:53:22.662,"48130","1006","24.2","52.1",
05/22/26 13:53:33.061,"48130","1006","24.1","51.6",
05/22/26 13:53:44.798,"48290","1006","24.1","52.4",
05/22/26 13:53:56.062,"48240","1006","24.2","52.4",
05/22/26 13:54:07.013,"48400","1006","24.2","52.6",
05/22/26 13:54:18.205,"48510","1006","24.2","52.8",
05/22/26 13:54:29.325,"48290","1006","24.2","52.5",
05/22/26 13:54:40.182,"48350","1006","24.2","52",
05/22/26 13:54:51.336,"48190","1006","24.2","52",
05/22/26 13:55:02.624,"48190","1006","24.2","53",
05/22/26 13:55:13.853,"47860","1006","24.2","51.9",
05/22/26 13:55:25.251,"47810","1006","24.2","51.7",
