,sensor [Auto],,,,
07/10/26 17:30:57.130,"142060","1005","25.9","58",
07/10/26 17:31:04.620,"142840","1005","25.9","58",
07/10/26 17:31:12.277,"142460","1005","25.9","57.9",
07/10/26 17:31:19.873,"142260","1005","25.9","57.9",
07/10/26 17:31:27.491,"143830","1005","25.9","58",
07/10/26 17:31:35.200,"143630","1005","25.9","57.9",
07/10/26 17:31:42.727,"143630","1005","25.9","57.9",
07/10/26 17:31:50.471,"142850","1005","25.9","57.9",
07/10/26 17:31:58.244,"142460","1005","25.9","57.9",
07/10/26 17:32:05.848,"143240","1005","25.9","57.9",
07/10/26 17:32:13.546,"143630","1005","25.9","57.9",
07/10/26 17:32:21.122,"143240","1005","25.9","57.9",
07/10/26 17:32:28.919,"143240","1005","25.9","57.9",
07/10/26 17:32:36.546,"142650","1005","25.9","57.9",
07/10/26 17:32:44.194,"142650","1005","25.9","57.9",
07/10/26 17:32:51.878,"143050","1005","25.9","57.9",
07/10/26 17:32:59.465,"142260","1005","25.8","57.9",
07/10/26 17:33:07.376,"142260","1005","25.9","57.9",
07/10/26 17:33:15.107,"142260","1005","25.8","57.9",
07/10/26 17:33:22.940,"142460","1005","25.9","57.9",
07/10/26 17:33:30.748,"142650","1005","25.9","57.9",
07/10/26 17:33:38.008,"142460","1005","25.9","57.9",
07/10/26 17:33:45.326,"142650","1005","25.9","57.8",
07/10/26 17:33:52.622,"142260","1005","25.9","57.9",
07/10/26 17:34:00.188,"143630","1005","25.9","57.8",
07/10/26 17:34:07.629,"142850","1005","25.9","57.8",
07/10/26 17:34:15.005,"142070","1005","25.9","57.8",
07/10/26 17:34:22.435,"142460","1005","25.9","57.8",
07/10/26 17:34:29.835,"143240","1005","25.9","57.9",
07/10/26 17:34:36.950,"143630","1005","25.9","57.8",
07/10/26 17:34:44.483,"143830","1005","25.9","57.8",
07/10/26 17:34:51.753,"143830","1005","25.9","57.8",
07/10/26 17:34:59.282,"143630","1005","25.9","57.8",
07/10/26 17:35:06.238,"144020","1005","25.9","57.8",
07/10/26 17:35:13.781,"143050","1005","25.9","57.8",
07/10/26 17:35:21.246,"142650","1005","25.9","57.8",
07/10/26 17:35:28.776,"143240","1005","25.9","57.8",
07/10/26 17:35:36.274,"142850","1005","25.9","57.8",
07/10/26 17:35:43.652,"142460","1005","25.9","57.7",
07/10/26 17:35:51.052,"143630","1005","25.9","57.7",
07/10/26 17:35:58.446,"144020","1005","25.9","57.7",
07/10/26 17:36:05.775,"143240","1005","25.9","57.7",
07/10/26 17:36:13.254,"143240","1005","25.9","57.6",
07/10/26 17:36:20.887,"143830","1005","25.9","57.7",
07/10/26 17:36:28.853,"143830","1005","25.9","57.8",
07/10/26 17:36:36.119,"143630","1005","25.9","57.7",
07/10/26 17:36:44.053,"142650","1005","25.9","57.8",
07/10/26 17:36:52.289,"143830","1005","25.8","57.8",
07/10/26 17:37:00.299,"142650","1005","25.8","57.8",
07/10/26 17:37:08.257,"142460","1005","25.9","57.8",
07/10/26 17:37:16.326,"143830","1005","25.9","57.7",
07/10/26 17:37:24.454,"144020","1005","25.9","57.7",
07/10/26 17:37:32.480,"143440","1005","25.9","57.7",
07/10/26 17:37:40.520,"144220","1005","25.8","57.8",
07/10/26 17:37:48.617,"143630","1005","25.9","58",
07/10/26 17:37:56.777,"143240","1005","25.9","57.7",
07/10/26 17:38:04.789,"143240","1005","25.9","57.7",
07/10/26 17:38:12.927,"142850","1005","25.8","57.7",
07/10/26 17:38:21.175,"143830","1005","25.8","57.7",
07/10/26 17:38:29.253,"143440","1005","25.9","57.7",
07/10/26 17:38:37.698,"142260","1005","25.9","57.8",
07/10/26 17:38:44.851,"143830","1005","25.8","57.8",
07/10/26 17:38:51.032,"142850","1005","25.9","57.7",
07/10/26 17:38:56.811,"143830","1005","25.9","57.6",
07/10/26 17:39:01.815,"144020","1005","25.9","57.7",
07/10/26 17:39:06.875,"143830","1005","25.9","57.7",
07/10/26 17:39:11.880,"144020","1005","25.8","57.7",
07/10/26 17:39:16.922,"142850","1005","25.9","57.6",
07/10/26 17:39:22.075,"141480","1005","25.9","57.6",
07/10/26 17:39:27.316,"141670","1005","25.9","57.6",
07/10/26 17:39:32.536,"140500","1005","25.9","57.6",
07/10/26 17:39:37.799,"140700","1005","25.9","57.6",
