,sensor [Auto],,,,,,
07/17/26 16:40:44.652,144300,1015,27.5,62.4,1005,76,24.2
07/17/26 16:40:51.840,143400,1015,27.5,62.4,1005,76,24.2
07/17/26 16:40:58.964,143100,1015,27.5,62.4,1005,76,24.2
07/17/26 16:41:06.066,143400,1015,27.5,62.3,1005,76,24.2
07/17/26 16:41:13.130,144000,1015,27.5,62.3,1005,76,24.2
07/17/26 16:41:20.330,144600,1015,27.5,62.3,1005,76,24.2
07/17/26 16:41:27.400,143400,1015,27.5,62.4,1005,76,24.2
07/17/26 16:41:34.508,143400,1015,27.5,62.4,1005,76,24.2
07/17/26 16:41:41.674,145200,1015,27.5,62.4,1005,76,24.2
07/17/26 16:41:48.789,143400,1015,27.5,62.4,1005,76,24.2
07/17/26 16:41:55.966,142500,1015,27.5,62.4,1005,76,24.2
07/17/26 16:42:03.141,143700,1015,27.5,62.4,1005,76,24.2
07/17/26 16:42:10.306,143100,1015,27.5,62.4,1005,76,24.2
07/17/26 16:42:17.551,143100,1015,27.5,62.4,1005,76,24.2
07/17/26 16:42:24.714,142800,1015,27.5,62.3,1005,76,24.2
07/17/26 16:42:31.816,144600,1015,27.5,62.3,1005,76,24.2
07/17/26 16:42:39.026,143700,1015,27.5,62.3,1005,76,24.2
07/17/26 16:42:46.221,142500,1015,27.5,62.4,1005,76,24.2
07/17/26 16:42:53.358,143700,1015,27.5,62.4,1005,76,24.2
07/17/26 16:43:00.544,143700,1015,27.5,62.4,1005,76,24.2
07/17/26 16:43:07.713,142800,1015,27.5,62.5,1005,76,24.2
07/17/26 16:43:14.907,142800,1015,27.5,62.5,1005,76,24.2
07/17/26 16:43:22.184,143700,1015,27.5,62.5,1005,76,24.2
07/17/26 16:43:29.328,144600,1015,27.5,62.5,1005,76,24.2
07/17/26 16:43:36.537,143100,1015,27.5,62.5,1005,76,24.2
07/17/26 16:43:43.683,144000,1015,27.5,62.5,1005,76,24.2
07/17/26 16:43:50.914,144900,1015,27.5,62.4,1005,76,24.2
07/17/26 16:43:58.138,145200,1015,27.5,62.5,1005,76,24.2
07/17/26 16:44:05.426,143700,1015,27.5,62.5,1005,76,24.2
07/17/26 16:44:12.562,144600,1015,27.5,62.4,1005,76,24.2
07/17/26 16:44:19.745,144000,1015,27.5,62.4,1005,76,24.2
07/17/26 16:44:27.023,143700,1015,27.5,62.5,1005,76,24.2
07/17/26 16:44:34.266,143100,1015,27.5,62.5,1005,76,24.2
07/17/26 16:44:41.529,145800,1015,27.5,62.5,1005,76,24.2
07/17/26 16:44:48.781,145800,1015,27.5,62.5,1005,76,24.2
07/17/26 16:44:56.045,142800,1015,27.5,62.4,1005,76,24.2
07/17/26 16:45:03.385,144600,1015,27.5,62.5,1005,76,24.2
07/17/26 16:45:10.682,145200,1015,27.5,62.5,1005,76,24.2
07/17/26 16:45:17.968,145500,1015,27.5,62.6,1005,77,24.2
07/17/26 16:45:25.251,144300,1015,27.5,62.6,1005,77,24.2
07/17/26 16:45:32.559,145800,1015,27.5,62.6,1005,77,24.2
07/17/26 16:45:39.824,145500,1015,27.5,62.5,1005,77,24.2
07/17/26 16:45:47.184,144000,1015,27.5,62.5,1005,76,24.2
07/17/26 16:45:54.512,145500,1015,27.5,62.5,1005,76,24.2
07/17/26 16:46:01.773,146100,1015,27.5,62.5,1005,76,24.2
07/17/26 16:46:08.993,145500,1015,27.5,62.5,1005,76,24.2
07/17/26 16:46:16.324,144900,1015,27.5,62.5,1005,76,24.2
07/17/26 16:46:23.538,147100,1015,27.5,62.5,1005,77,24.2
07/17/26 16:46:30.894,146400,1015,27.5,62.5,1005,77,24.2
07/17/26 16:46:38.284,143400,1015,27.5,62.5,1005,77,24.2
07/17/26 16:46:45.585,144000,1015,27.5,62.5,1005,77,24.2
07/17/26 16:46:52.854,145200,1015,27.5,62.5,1005,76,24.2
07/17/26 16:47:00.237,144300,1015,27.5,62.5,1005,76,24.2
07/17/26 16:47:07.668,144300,1015,27.5,62.5,1005,76,24.2
07/17/26 16:47:15.043,145500,1015,27.5,62.5,1005,76,24.2
07/17/26 16:47:22.398,145800,1015,27.5,62.5,1005,76,24.2
07/17/26 16:47:29.655,144900,1015,27.5,62.5,1005,77,24.2
07/17/26 16:47:37.118,144900,1015,27.5,62.5,1005,76,24.2
07/17/26 16:47:44.464,145200,1015,27.5,62.5,1005,76,24.2
07/17/26 16:47:51.783,146100,1015,27.5,62.5,1005,76,24.2
07/17/26 16:47:59.106,144900,1015,27.5,62.5,1005,76,24.2
07/17/26 16:48:06.507,145800,1015,27.5,62.5,1005,76,24.2
07/17/26 16:48:13.967,145800,1015,27.5,62.5,1005,76,24.2
07/17/26 16:48:21.343,145200,1015,27.5,62.5,1005,76,24.2
07/17/26 16:48:28.694,146100,1015,27.5,62.5,1005,76,24.2
07/17/26 16:48:36.013,148100,1015,27.5,62.5,1005,76,24.2
07/17/26 16:48:43.440,145500,1015,27.5,62.5,1005,76,24.2
07/17/26 16:48:50.828,145800,1015,27.5,62.5,1005,76,24.2
07/17/26 16:48:58.289,147100,1015,27.5,62.5,1005,76,24.2
07/17/26 16:49:05.682,147100,1015,27.5,62.5,1005,76,24.2
07/17/26 16:49:13.056,145800,1015,27.5,62.5,1005,76,24.2
07/17/26 16:49:20.339,146400,1015,27.5,62.5,1005,76,24.2
07/17/26 16:49:27.753,146700,1015,27.5,62.6,1005,77,24.2
07/17/26 16:49:35.159,145500,1015,27.5,62.6,1005,77,24.2
07/17/26 16:49:42.553,144300,1015,27.5,62.5,1005,76,24.2
07/17/26 16:49:50.007,145200,1015,27.5,62.5,1005,76,24.2
07/17/26 16:49:57.400,147700,1015,27.5,62.5,1005,76,24.2
07/17/26 16:50:04.768,146100,1015,27.5,62.5,1005,76,24.2
07/17/26 16:50:12.239,146100,1015,27.5,62.5,1005,76,24.2
07/17/26 16:50:19.723,147400,1015,27.5,62.5,1005,76,24.2
07/17/26 16:50:27.268,145200,1015,27.5,62.5,1005,76,24.2
07/17/26 16:50:34.696,144900,1015,27.5,62.6,1005,76,24.2
07/17/26 16:50:42.185,147100,1015,27.5,62.6,1005,76,24.2
07/17/26 16:50:49.635,147700,1015,27.5,62.6,1005,76,24.2
07/17/26 16:50:57.164,146100,1015,27.5,62.6,1005,76,24.2
07/17/26 16:51:04.638,147100,1015,27.5,62.6,1005,76,24.2
07/17/26 16:51:12.164,147700,1015,27.5,62.6,1005,76,24.2
07/17/26 16:51:19.650,145800,1015,27.5,62.6,1005,76,24.2
07/17/26 16:51:27.172,145800,1015,27.5,62.6,1005,76,24.2
07/17/26 16:51:34.623,148100,1015,27.5,62.6,1005,76,24.2
07/17/26 16:51:42.201,148700,1015,27.5,62.6,1005,76,24.2
07/17/26 16:51:49.761,146700,1015,27.5,62.6,1005,76,24.2
07/17/26 16:51:57.216,146400,1015,27.5,62.6,1005,76,24.2
07/17/26 16:52:04.674,147700,1015,27.5,62.6,1005,76,24.2
07/17/26 16:52:12.238,146100,1015,27.5,62.6,1005,76,24.2
07/17/26 16:52:19.767,145200,1015,27.5,62.6,1005,76,24.2
07/17/26 16:52:27.278,146700,1015,27.5,62.6,1005,76,24.2
07/17/26 16:52:34.755,147400,1015,27.5,62.6,1005,76,24.2
07/17/26 16:52:42.292,145800,1015,27.5,62.6,1005,76,24.2
07/17/26 16:52:49.848,146400,1015,27.5,62.6,1005,76,24.2
07/17/26 16:52:57.439,148400,1015,27.5,62.5,1005,76,24.2
07/17/26 16:53:04.976,146100,1015,27.5,62.5,1005,76,24.2
07/17/26 16:53:12.411,146700,1015,27.5,62.6,1005,76,24.2
07/17/26 16:53:20.000,149700,1015,27.5,62.6,1005,76,24.2
07/17/26 16:53:27.523,148400,1015,27.5,62.6,1005,76,24.2
07/17/26 16:53:35.050,146400,1015,27.5,62.6,1005,76,24.2
07/17/26 16:53:42.559,147400,1015,27.5,62.6,1005,77,24.2
07/17/26 16:53:50.093,147400,1015,27.5,62.6,1005,77,24.2
07/17/26 16:53:57.684,145200,1015,27.5,62.7,1005,77,24.2
07/17/26 16:54:05.328,146100,1015,27.5,62.7,1005,77,24.2
07/17/26 16:54:12.880,147700,1015,27.5,62.7,1005,77,24.2
07/17/26 16:54:20.460,147100,1015,27.5,62.6,1005,77,24.2
07/17/26 16:54:28.045,147100,1015,27.5,62.6,1005,77,24.2
07/17/26 16:54:35.585,147700,1015,27.5,62.6,1005,77,24.2
07/17/26 16:54:43.132,148400,1015,27.5,62.6,1005,77,24.2
07/17/26 16:54:50.733,148100,1015,27.5,62.6,1005,77,24.2
07/17/26 16:54:58.414,147700,1015,27.5,62.6,1005,77,24.2
07/17/26 16:55:05.983,149400,1015,27.5,62.6,1005,77,24.2
07/17/26 16:55:13.708,148100,1015,27.5,62.6,1005,77,24.2
07/17/26 16:55:21.352,148100,1015,27.5,62.6,1005,77,24.2
07/17/26 16:55:28.877,147700,1015,27.5,62.6,1005,77,24.2
07/17/26 16:55:36.559,147700,1015,27.5,62.6,1005,77,24.2
07/17/26 16:55:44.153,146400,1015,27.5,62.6,1005,77,24.2
07/17/26 16:55:51.846,148100,1015,27.5,62.7,1005,77,24.2
07/17/26 16:55:59.524,149100,1015,27.5,62.7,1005,77,24.2
07/17/26 16:56:07.163,147700,1015,27.5,62.7,1005,77,24.2
07/17/26 16:56:14.830,146100,1015,27.5,62.7,1005,77,24.2
07/17/26 16:56:22.490,148100,1015,27.5,62.7,1005,77,24.2
07/17/26 16:56:30.115,147700,1015,27.5,62.7,1005,77,24.2
07/17/26 16:56:37.679,147100,1015,27.5,62.7,1005,77,24.2
07/17/26 16:56:45.360,148700,1015,27.5,62.6,1005,77,24.2
07/17/26 16:56:52.983,147100,1015,27.5,62.6,1005,77,24.2
07/17/26 16:57:00.670,147100,1015,27.5,62.7,1005,77,24.2
07/17/26 16:57:08.279,147700,1015,27.5,62.7,1005,77,24.2
07/17/26 16:57:15.961,148100,1015,27.5,62.7,1005,77,24.2
07/17/26 16:57:23.659,146400,1015,27.5,62.7,1005,77,24.2
07/17/26 16:57:31.377,145200,1015,27.5,62.7,1005,77,24.2
07/17/26 16:57:39.039,148100,1015,27.5,62.7,1005,77,24.2
07/17/26 16:57:46.812,147700,1015,27.5,62.7,1005,77,24.2
07/17/26 16:57:54.526,147100,1015,27.5,62.7,1005,77,24.2
07/17/26 16:58:02.256,148400,1015,27.5,62.7,1005,77,24.2
07/17/26 16:58:09.983,148700,1015,27.5,62.7,1005,77,24.2
07/17/26 16:58:17.716,147100,1015,27.5,62.7,1005,77,24.2
07/17/26 16:58:25.439,148100,1015,27.5,62.7,1005,76,24.2
07/17/26 16:58:33.234,149100,1015,27.5,62.7,1005,77,24.2
07/17/26 16:58:40.892,149100,1015,27.5,62.7,1005,77,24.2
07/17/26 16:58:48.703,149100,1015,27.5,62.8,1005,77,24.2
07/17/26 16:58:56.477,151100,1015,27.5,62.8,1005,77,24.2
07/17/26 16:59:04.197,149400,1015,27.5,62.7,1005,77,24.2
07/17/26 16:59:11.884,147100,1015,27.5,62.7,1005,77,24.2
07/17/26 16:59:19.561,148100,1015,27.5,62.7,1005,77,24.2
07/17/26 16:59:27.330,149400,1015,27.6,62.7,1005,77,24.2
07/17/26 16:59:35.055,148700,1015,27.6,62.7,1005,77,24.2
07/17/26 16:59:42.893,148700,1015,27.6,62.8,1005,77,24.2
07/17/26 16:59:50.614,150100,1015,27.6,62.8,1005,77,24.2
07/17/26 16:59:58.436,147700,1015,27.6,62.7,1005,77,24.2
07/17/26 17:00:06.368,148100,1015,27.6,62.7,1005,77,24.2
07/17/26 17:00:14.478,148400,1015,27.6,62.7,1005,77,24.2
07/17/26 17:00:22.650,149100,1015,27.6,62.7,1005,77,24.2
07/17/26 17:00:30.919,147400,1015,27.6,62.7,1005,77,24.2
07/17/26 17:00:39.074,149400,1015,27.5,62.7,1005,77,24.2
07/17/26 17:00:47.379,149100,1015,27.5,62.7,1005,77,24.2
07/17/26 17:00:55.733,147100,1015,27.5,62.7,1005,77,24.2
07/17/26 17:01:03.996,148700,1015,27.5,62.7,1005,77,24.2
07/17/26 17:01:12.222,149400,1015,27.5,62.7,1005,77,24.2
07/17/26 17:01:20.454,147700,1015,27.5,62.7,1005,77,24.2
07/17/26 17:01:28.659,148700,1015,27.5,62.7,1005,77,24.2
07/17/26 17:01:36.502,150100,1015,27.5,62.7,1005,77,24.2
07/17/26 17:01:44.190,148400,1015,27.5,62.7,1005,77,24.2
07/17/26 17:01:51.901,147700,1015,27.5,62.7,1005,77,24.2
07/17/26 17:01:59.768,150400,1015,27.5,62.8,1005,77,24.2
07/17/26 17:02:07.508,150100,1015,27.5,62.8,1005,77,24.2
07/17/26 17:02:15.315,147400,1015,27.5,62.8,1005,77,24.2
07/17/26 17:02:23.156,149400,1015,27.5,62.8,1005,77,24.2
07/17/26 17:02:30.930,150400,1015,27.5,62.8,1005,77,24.2
07/17/26 17:02:38.719,149400,1015,27.5,62.7,1005,77,24.2
07/17/26 17:02:46.573,150400,1015,27.5,62.7,1005,77,24.2
07/17/26 17:02:54.448,151400,1015,27.5,62.7,1005,77,24.2
07/17/26 17:03:02.172,150700,1015,27.5,62.7,1005,77,24.2
07/17/26 17:03:10.014,148700,1015,27.5,62.7,1005,77,24.2
07/17/26 17:03:17.834,150100,1015,27.5,62.7,1005,77,24.2
07/17/26 17:03:25.633,149700,1015,27.5,62.7,1005,77,24.2
07/17/26 17:03:33.452,148100,1015,27.5,62.7,1005,77,24.2
07/17/26 17:03:41.234,149700,1015,27.5,62.7,1005,77,24.2
07/17/26 17:03:49.051,148100,1015,27.5,62.7,1005,77,24.2
07/17/26 17:03:56.901,148100,1015,27.5,62.7,1005,77,24.2
07/17/26 17:04:04.759,147400,1015,27.6,62.7,1005,77,24.2
07/17/26 17:04:12.694,150100,1015,27.5,62.7,1005,77,24.2
07/17/26 17:04:20.620,148400,1015,27.5,62.7,1005,76,24.2
07/17/26 17:04:28.416,149100,1015,27.5,62.6,1006,76,24.2
07/17/26 17:04:36.234,149400,1015,27.5,62.6,1005,76,24.2
07/17/26 17:04:44.070,149100,1015,27.6,62.6,1005,76,24.2
07/17/26 17:04:51.849,148100,1015,27.5,62.7,1005,76,24.2
07/17/26 17:04:59.685,149700,1015,27.6,62.7,1005,77,24.2
07/17/26 17:05:07.543,151400,1015,27.6,62.7,1005,77,24.2
07/17/26 17:05:15.489,149400,1015,27.5,62.7,1005,77,24.2
07/17/26 17:05:23.330,149400,1015,27.6,62.7,1005,77,24.2
07/17/26 17:05:31.262,149700,1015,27.6,62.7,1005,77,24.2
07/17/26 17:05:39.220,150100,1015,27.5,62.7,1005,76,24.2
07/17/26 17:05:47.182,149400,1015,27.5,62.7,1005,76,24.2
07/17/26 17:05:55.120,150400,1015,27.6,62.8,1005,77,24.3
07/17/26 17:06:03.514,151400,1015,27.5,62.9,1005,77,24.3
07/17/26 17:06:11.934,148700,1015,27.6,62.8,1005,77,24.3
07/17/26 17:06:20.352,149100,1015,27.5,62.7,1005,77,24.3
07/17/26 17:06:29.127,150100,1015,27.5,62.7,1005,77,24.3
07/17/26 17:06:37.159,149100,1015,27.5,62.8,1005,77,24.3
07/17/26 17:06:45.158,150100,1015,27.5,62.8,1005,77,24.3
07/17/26 17:06:53.202,149400,1015,27.6,62.9,1005,77,24.3
07/17/26 17:07:01.158,148700,1015,27.6,62.8,1005,77,24.3
07/17/26 17:07:09.252,150100,1015,27.5,62.8,1005,77,24.3
07/17/26 17:07:17.360,149700,1015,27.6,62.8,1005,77,24.3
07/17/26 17:07:25.391,149100,1015,27.6,62.8,1005,77,24.3
07/17/26 17:07:33.478,148700,1015,27.6,62.8,1005,77,24.3
07/17/26 17:07:41.542,150400,1015,27.6,62.8,1005,77,24.3
07/17/26 17:07:49.448,149400,1015,27.6,62.7,1005,77,24.3
07/17/26 17:07:57.376,149400,1015,27.6,62.7,1005,76,24.3
07/17/26 17:08:05.375,151800,1015,27.6,62.7,1005,77,24.3
07/17/26 17:08:13.377,152400,1015,27.6,62.7,1005,77,24.3
07/17/26 17:08:21.192,150400,1015,27.6,62.7,1005,77,24.3
07/17/26 17:08:29.110,150700,1015,27.5,62.7,1005,77,24.3
07/17/26 17:08:37.195,151100,1015,27.5,62.7,1005,77,24.3
07/17/26 17:08:45.224,151400,1015,27.5,62.8,1005,77,24.3
07/17/26 17:08:53.177,150100,1015,27.6,62.8,1005,77,24.3
07/17/26 17:09:01.189,150400,1015,27.6,62.8,1005,77,24.3
07/17/26 17:09:09.097,149400,1015,27.6,62.8,1005,77,24.3
07/17/26 17:09:17.036,150400,1015,27.6,62.8,1005,77,24.3
07/17/26 17:09:25.072,152100,1015,27.6,62.7,1005,77,24.3
07/17/26 17:09:33.195,149400,1015,27.6,62.7,1005,77,24.3
07/17/26 17:09:41.198,149700,1015,27.6,62.7,1005,77,24.3
07/17/26 17:09:49.223,151100,1015,27.6,62.8,1005,77,24.3
07/17/26 17:09:57.363,151400,1015,27.6,62.9,1005,77,24.3
07/17/26 17:10:05.379,149700,1015,27.6,62.9,1005,77,24.3
07/17/26 17:10:13.378,150700,1015,27.6,62.9,1005,77,24.3
07/17/26 17:10:21.447,151100,1015,27.6,62.9,1005,77,24.3
07/17/26 17:10:29.457,148400,1015,27.6,62.8,1005,77,24.3
07/17/26 17:10:37.470,150100,1015,27.6,62.8,1005,77,24.3
07/17/26 17:10:45.516,150700,1015,27.6,62.8,1005,77,24.3
07/17/26 17:10:53.700,148700,1015,27.6,62.7,1005,77,24.3
07/17/26 17:11:01.784,149400,1015,27.6,62.7,1005,77,24.3
07/17/26 17:11:09.902,150400,1015,27.6,62.7,1005,77,24.3
07/17/26 17:11:18.023,149100,1015,27.6,62.7,1005,76,24.3
07/17/26 17:11:26.184,149400,1015,27.6,62.7,1005,76,24.3
07/17/26 17:11:34.223,150400,1015,27.6,62.7,1005,77,24.3
07/17/26 17:11:42.241,150700,1015,27.6,62.8,1005,77,24.3
07/17/26 17:11:50.327,149400,1015,27.6,62.8,1005,77,24.3
07/17/26 17:11:58.337,151100,1015,27.6,62.8,1005,77,24.3
07/17/26 17:12:06.431,151100,1015,27.6,62.7,1005,77,24.3
07/17/26 17:12:14.484,149100,1015,27.6,62.7,1005,77,24.3
07/17/26 17:12:22.566,150400,1015,27.6,62.7,1005,77,24.3
07/17/26 17:12:30.753,151400,1015,27.6,62.7,1005,77,24.3
07/17/26 17:12:38.846,149700,1015,27.6,62.6,1005,77,24.3
07/17/26 17:12:46.923,150400,1015,27.6,62.7,1005,77,24.3
07/17/26 17:12:55.022,150400,1015,27.6,62.7,1005,77,24.3
07/17/26 17:13:03.120,150400,1015,27.6,62.7,1005,77,24.3
07/17/26 17:13:11.135,149400,1015,27.6,62.7,1005,77,24.3
07/17/26 17:13:19.214,149700,1015,27.6,62.7,1005,77,24.3
07/17/26 17:13:27.295,151400,1015,27.6,62.7,1005,76,24.3
07/17/26 17:13:35.441,150400,1015,27.6,62.6,1005,76,24.3
07/17/26 17:13:43.622,152100,1015,27.6,62.6,1005,76,24.3
07/17/26 17:13:51.729,152400,1015,27.6,62.6,1005,76,24.3
07/17/26 17:13:59.825,150700,1015,27.6,62.6,1005,76,24.3
07/17/26 17:14:07.890,151100,1015,27.6,62.6,1005,76,24.3
07/17/26 17:14:16.052,151400,1015,27.6,62.6,1005,76,24.3
07/17/26 17:14:24.228,150400,1015,27.6,62.6,1005,76,24.3
07/17/26 17:14:32.326,150400,1015,27.6,62.5,1005,76,24.3
07/17/26 17:14:40.453,151100,1015,27.6,62.6,1005,76,24.3
07/17/26 17:14:48.616,151800,1015,27.6,62.6,1005,76,24.3
07/17/26 17:14:56.758,150100,1015,27.6,62.6,1005,76,24.3
07/17/26 17:15:04.913,151800,1015,27.6,62.5,1005,76,24.3
07/17/26 17:15:13.066,151400,1015,27.6,62.6,1005,76,24.3
07/17/26 17:15:21.321,150400,1015,27.6,62.5,1005,76,24.3
07/17/26 17:15:29.437,150400,1015,27.6,62.5,1005,76,24.3
07/17/26 17:15:37.582,151400,1015,27.6,62.5,1005,76,24.3
07/17/26 17:15:45.722,149700,1015,27.6,62.5,1005,76,24.3
07/17/26 17:15:54.002,150700,1015,27.6,62.5,1005,76,24.3
07/17/26 17:16:02.248,152400,1015,27.6,62.5,1005,76,24.3
07/17/26 17:16:10.481,150400,1015,27.6,62.5,1005,76,24.3
07/17/26 17:16:18.649,150700,1015,27.6,62.5,1005,76,24.3
07/17/26 17:16:26.880,153100,1015,27.6,62.5,1005,76,24.3
07/17/26 17:16:35.039,151800,1015,27.6,62.5,1005,76,24.3
07/17/26 17:16:43.241,151400,1015,27.6,62.5,1005,76,24.3
07/17/26 17:16:51.528,152400,1015,27.6,62.5,1005,76,24.3
07/17/26 17:16:59.802,151800,1015,27.6,62.5,1005,76,24.3
07/17/26 17:17:08.143,151100,1015,27.6,62.5,1005,77,24.3
07/17/26 17:17:16.449,152100,1015,27.6,62.6,1005,77,24.3
07/17/26 17:17:24.729,150700,1015,27.6,62.6,1005,77,24.3
07/17/26 17:17:32.954,150400,1015,27.6,62.7,1005,77,24.3
07/17/26 17:17:41.168,152800,1015,27.6,62.6,1005,77,24.3
07/17/26 17:17:49.455,152400,1015,27.6,62.6,1005,77,24.3
07/17/26 17:17:57.767,152100,1015,27.6,62.6,1005,76,24.3
07/17/26 17:18:05.921,151400,1015,27.6,62.6,1005,76,24.3
07/17/26 17:18:14.229,153100,1015,27.6,62.5,1005,76,24.3
07/17/26 17:18:22.482,150700,1015,27.6,62.5,1005,76,24.3
07/17/26 17:18:30.821,152400,1015,27.6,62.5,1005,76,24.3
07/17/26 17:18:39.052,152100,1015,27.6,62.5,1005,76,24.3
07/17/26 17:18:47.309,150400,1015,27.6,62.4,1005,76,24.3
07/17/26 17:18:55.628,150700,1015,27.6,62.4,1005,76,24.3
07/17/26 17:19:03.991,152400,1015,27.6,62.4,1005,76,24.3
07/17/26 17:19:12.207,151800,1015,27.6,62.4,1005,76,24.3
07/17/26 17:19:20.596,150100,1015,27.6,62.4,1005,76,24.3
07/17/26 17:19:29.018,152100,1015,27.6,62.4,1005,76,24.3
07/17/26 17:19:37.365,151800,1015,27.6,62.4,1005,76,24.3
07/17/26 17:19:45.687,149400,1015,27.6,62.4,1005,76,24.3
07/17/26 17:19:53.950,152100,1015,27.6,62.4,1005,76,24.3
07/17/26 17:20:02.191,151400,1015,27.6,62.4,1005,76,24.3
07/17/26 17:20:10.571,151100,1015,27.6,62.4,1005,76,24.3
07/17/26 17:20:18.926,152400,1015,27.6,62.4,1005,76,24.3
07/17/26 17:20:27.268,150400,1015,27.6,62.5,1005,76,24.3
07/17/26 17:20:35.562,150400,1015,27.6,62.5,1005,76,24.3
07/17/26 17:20:43.956,152400,1015,27.6,62.5,1005,76,24.3
07/17/26 17:20:52.324,152400,1015,27.6,62.5,1005,76,24.3
07/17/26 17:21:00.686,152400,1015,27.6,62.5,1005,76,24.3
07/17/26 17:21:09.073,152400,1015,27.6,62.5,1005,76,24.3
07/17/26 17:21:17.488,154400,1015,27.6,62.5,1005,76,24.3
07/17/26 17:21:25.809,151800,1015,27.6,62.5,1005,76,24.3
07/17/26 17:21:34.246,151800,1015,27.6,62.5,1005,76,24.3
07/17/26 17:21:42.581,152400,1015,27.6,62.5,1005,76,24.3
07/17/26 17:21:50.872,152100,1015,27.6,62.5,1005,76,24.3
07/17/26 17:21:59.300,150700,1015,27.6,62.5,1005,76,24.3
07/17/26 17:22:07.742,152100,1015,27.6,62.5,1005,76,24.3
07/17/26 17:22:16.055,151800,1015,27.6,62.5,1005,76,24.3
07/17/26 17:22:24.404,151800,1015,27.6,62.5,1005,76,24.3
07/17/26 17:22:32.813,152100,1015,27.6,62.5,1005,76,24.3
07/17/26 17:22:41.277,151800,1015,27.6,62.5,1005,76,24.3
07/17/26 17:22:49.643,151100,1015,27.6,62.5,1005,76,24.3
07/17/26 17:22:58.109,152400,1015,27.6,62.5,1005,76,24.3
07/17/26 17:23:06.799,152400,1015,27.6,62.5,1005,76,24.3
07/17/26 17:23:16.009,151800,1015,27.6,62.6,1005,76,24.3
07/17/26 17:23:24.994,152400,1015,27.5,62.6,1005,76,24.3
07/17/26 17:23:34.140,152800,1015,27.6,62.7,1005,76,24.3
07/17/26 17:23:43.234,151400,1015,27.6,62.6,1005,76,24.3
07/17/26 17:23:52.055,152800,1015,27.6,62.6,1005,76,24.3
07/17/26 17:24:01.608,153800,1015,27.6,62.6,1005,76,24.3
07/17/26 17:24:10.887,152400,1015,27.6,62.6,1005,76,24.3
07/17/26 17:24:20.125,153100,1015,27.6,62.5,1005,76,24.3
07/17/26 17:24:29.236,151800,1015,27.6,62.5,1005,76,24.3
07/17/26 17:24:38.368,151400,1015,27.6,62.5,1005,76,24.3
07/17/26 17:24:47.402,153400,1015,27.6,62.5,1005,76,24.3
07/17/26 17:24:56.404,151100,1015,27.6,62.5,1005,76,24.3
07/17/26 17:25:05.516,152400,1015,27.6,62.5,1005,76,24.3
07/17/26 17:25:14.747,154100,1015,27.6,62.5,1005,76,24.3
07/17/26 17:25:23.790,151400,1015,27.6,62.5,1005,76,24.3
07/17/26 17:25:32.801,151100,1015,27.6,62.5,1005,76,24.3
07/17/26 17:25:41.967,150400,1015,27.5,62.6,1005,76,24.3
07/17/26 17:25:51.131,151800,1015,27.5,62.6,1005,76,24.3
07/17/26 17:26:00.163,152400,1015,27.5,62.5,1005,76,24.3
07/17/26 17:26:09.310,152400,1015,27.5,62.5,1005,76,24.3
07/17/26 17:26:18.379,152100,1015,27.5,62.6,1005,76,24.3
07/17/26 17:26:27.480,152400,1015,27.5,62.6,1005,76,24.3
07/17/26 17:26:36.533,153100,1015,27.5,62.5,1005,76,24.3
07/17/26 17:26:45.675,151800,1015,27.5,62.5,1005,76,24.3
07/17/26 17:26:54.801,152400,1015,27.6,62.4,1005,76,24.3
07/17/26 17:27:03.983,151100,1015,27.6,62.4,1005,76,24.3
07/17/26 17:27:13.180,151400,1015,27.5,62.4,1005,76,24.3
07/17/26 17:27:22.390,151800,1015,27.6,62.4,1005,76,24.3
07/17/26 17:27:31.488,151800,1015,27.6,62.3,1005,76,24.3
07/17/26 17:27:40.692,151400,1015,27.6,62.3,1005,76,24.3
07/17/26 17:27:49.838,153400,1015,27.6,62.3,1005,76,24.3
07/17/26 17:27:58.967,151800,1015,27.6,62.3,1005,76,24.3
